date,brick_low,brick_high,direction,trend
2022-03-04,2694.464514838326,2758.615339491104,down,3
2022-03-04,2630.3136901855482,2694.464514838326,down,4
2022-03-06,2566.1628655327704,2630.3136901855482,down,5
2022-03-07,2502.0120408799926,2566.1628655327704,down,6
2022-03-09,2566.1628655327704,2630.3136901855482,up,1
2022-03-09,2630.3136901855482,2694.464514838326,up,2
2022-03-11,2566.1628655327704,2630.3136901855482,down,1
2022-03-16,2630.3136901855482,2694.464514838326,up,1
2022-03-16,2694.464514838326,2758.615339491104,up,2
2022-03-18,2758.615339491104,2822.7661641438817,up,3
2022-03-18,2822.7661641438817,2886.9169887966596,up,4
2022-03-22,2886.9169887966596,2951.0678134494374,up,5
2022-03-23,2951.0678134494374,3015.218638102215,up,6
2022-03-24,3015.218638102215,3079.369462754993,up,7
2022-03-27,3079.369462754993,3143.520287407771,up,8
2022-03-27,3143.520287407771,3207.6711120605487,up,9
2022-03-27,3207.6711120605487,3271.8219367133265,up,10
2022-03-28,3271.8219367133265,3335.9727613661044,up,11
2022-03-29,3335.9727613661044,3400.123586018882,up,12
2022-04-03,3400.123586018882,3464.27441067166,up,13
2022-04-06,3335.9727613661044,3400.123586018882,down,1
2022-04-06,3271.8219367133265,3335.9727613661044,down,2
2022-04-06,3207.6711120605487,3271.8219367133265,down,3
2022-04-11,3143.520287407771,3207.6711120605487,down,4
2022-04-11,3079.369462754993,3143.520287407771,down,5
2022-04-11,3015.218638102215,3079.369462754993,down,6
2022-04-23,2951.0678134494374,3015.218638102215,down,7
2022-04-26,2886.9169887966596,2951.0678134494374,down,8
2022-04-26,2822.7661641438817,2886.9169887966596,down,9
2022-04-30,2758.615339491104,2822.7661641438817,down,10
2022-05-04,2822.7661641438817,2886.9169887966596,up,1
2022-05-05,2758.615339491104,2822.7661641438817,down,10
2022-05-07,2694.464514838326,2758.615339491104,down,11
2022-05-08,2630.3136901855482,2694.464514838326,down,12
2022-05-08,2566.1628655327704,2630.3136901855482,down,13
2022-05-09,2502.0120408799926,2566.1628655327704,down,14
2022-05-09,2437.8612162272148,2502.0120408799926,down,15
2022-05-09,2373.710391574437,2437.8612162272148,down,16
2022-05-09,2309.559566921659,2373.710391574437,down,17
2022-05-11,2245.4087422688813,2309.559566921659,down,18
2022-05-11,2181.2579176161034,2245.4087422688813,down,19
2022-05-11,2117.1070929633256,2181.2579176161034,down,20
2022-05-12,2052.956268310548,2117.1070929633256,down,21
2022-05-12,1988.80544365777,2052.956268310548,down,22
2022-05-15,2052.956268310548,2117.1070929633256,up,1
2022-05-18,1988.80544365777,2052.956268310548,down,22
2022-05-18,1924.6546190049921,1988.80544365777,down,23
2022-05-26,1860.5037943522143,1924.6546190049921,down,24
2022-05-27,1796.3529696994365,1860.5037943522143,down,25
2022-05-27,1732.2021450466586,1796.3529696994365,down,26
2022-05-30,1796.3529696994365,1860.5037943522143,up,1
2022-05-30,1860.5037943522143,1924.6546190049921,up,2
2022-05-30,1924.6546190049921,1988.80544365777,up,3
2022-06-01,1860.5037943522143,1924.6546190049921,down,1
2022-06-03,1796.3529696994365,1860.5037943522143,down,2
2022-06-10,1732.2021450466586,1796.3529696994365,down,3
2022-06-10,1668.0513203938808,1732.2021450466586,down,4
2022-06-11,1603.900495741103,1668.0513203938808,down,5
2022-06-11,1539.7496710883252,1603.900495741103,down,6
2022-06-12,1475.5988464355473,1539.7496710883252,down,7
2022-06-13,1411.4480217827695,1475.5988464355473,down,8
2022-06-13,1347.2971971299917,1411.4480217827695,down,9
2022-06-13,1283.1463724772138,1347.2971971299917,down,10
2022-06-13,1218.995547824436,1283.1463724772138,down,11
2022-06-16,1154.8447231716582,1218.995547824436,down,12
2022-06-16,1090.6938985188804,1154.8447231716582,down,13
2022-06-18,1026.5430738661025,1090.6938985188804,down,14
2022-06-24,1090.6938985188804,1154.8447231716582,up,1
2022-06-24,1154.8447231716582,1218.995547824436,up,2
2022-06-30,1090.6938985188804,1154.8447231716582,down,13
2022-07-07,1154.8447231716582,1218.995547824436,up,1
2022-07-12,1090.6938985188804,1154.8447231716582,down,13
2022-07-15,1154.8447231716582,1218.995547824436,up,1
2022-07-16,1218.995547824436,1283.1463724772138,up,2
2022-07-16,1283.1463724772138,1347.2971971299917,up,3
2022-07-18,1347.2971971299917,1411.4480217827695,up,4
2022-07-18,1411.4480217827695,1475.5988464355473,up,5
2022-07-18,1475.5988464355473,1539.7496710883252,up,6
2022-07-27,1539.7496710883252,1603.900495741103,up,7
2022-07-28,1603.900495741103,1668.0513203938808,up,8
2022-08-05,1668.0513203938808,1732.2021450466586,up,9
2022-08-10,1732.2021450466586,1796.3529696994365,up,10
2022-08-11,1796.3529696994365,1860.5037943522143,up,11
2022-08-12,1860.5037943522143,1924.6546190049921,up,12
2022-08-19,1796.3529696994365,1860.5037943522143,down,1
2022-08-19,1732.2021450466586,1796.3529696994365,down,2
2022-08-19,1668.0513203938808,1732.2021450466586,down,3
2022-08-20,1603.900495741103,1668.0513203938808,down,4
2022-08-26,1539.7496710883252,1603.900495741103,down,5
2022-08-28,1475.5988464355473,1539.7496710883252,down,6
2022-09-05,1539.7496710883252,1603.900495741103,up,1
2022-09-09,1603.900495741103,1668.0513203938808,up,2
2022-09-10,1668.0513203938808,1732.2021450466586,up,3
2022-09-13,1603.900495741103,1668.0513203938808,down,1
2022-09-15,1539.7496710883252,1603.900495741103,down,2
2022-09-15,1475.5988464355473,1539.7496710883252,down,3
2022-09-18,1411.4480217827695,1475.5988464355473,down,4
2022-09-18,1347.2971971299917,1411.4480217827695,down,5
2022-09-21,1283.1463724772138,1347.2971971299917,down,6
2022-10-25,1347.2971971299917,1411.4480217827695,up,1
2022-10-26,1411.4480217827695,1475.5988464355473,up,2
2022-10-26,1475.5988464355473,1539.7496710883252,up,3
2022-10-29,1539.7496710883252,1603.900495741103,up,4
2022-11-08,1475.5988464355473,1539.7496710883252,down,1
2022-11-08,1411.4480217827695,1475.5988464355473,down,2
2022-11-08,1347.2971971299917,1411.4480217827695,down,3
2022-11-09,1283.1463724772138,1347.2971971299917,down,4
2022-11-09,1218.995547824436,1283.1463724772138,down,5
2022-11-09,1154.8447231716582,1218.995547824436,down,6
2022-11-10,1218.995547824436,1283.1463724772138,up,1
2022-11-20,1154.8447231716582,1218.995547824436,down,6
2022-11-30,1218.995547824436,1283.1463724772138,up,1
2023-01-11,1283.1463724772138,1347.2971971299917,up,2
2023-01-12,1347.2971971299917,1411.4480217827695,up,3
2023-01-14,1411.4480217827695,1475.5988464355473,up,4
2023-01-14,1475.5988464355473,1539.7496710883252,up,5
2023-01-20,1539.7496710883252,1603.900495741103,up,6
2023-02-07,1603.900495741103,1668.0513203938808,up,7
2023-02-10,1539.7496710883252,1603.900495741103,down,1
2023-02-15,1603.900495741103,1668.0513203938808,up,7
2023-03-08,1539.7496710883252,1603.900495741103,down,1
2023-03-09,1475.5988464355473,1539.7496710883252,down,2
2023-03-13,1539.7496710883252,1603.900495741103,up,1
2023-03-13,1603.900495741103,1668.0513203938808,up,2
2023-03-17,1668.0513203938808,1732.2021450466586,up,3
2023-03-21,1732.2021450466586,1796.3529696994365,up,4
2023-04-04,1796.3529696994365,1860.5037943522143,up,5
2023-04-13,1860.5037943522143,1924.6546190049921,up,6
2023-04-13,1924.6546190049921,1988.80544365777,up,7
2023-04-14,1988.80544365777,2052.956268310548,up,8
2023-04-16,2052.956268310548,2117.1070929633256,up,9
2023-04-19,1988.80544365777,2052.956268310548,down,1
2023-04-21,1924.6546190049921,1988.80544365777,down,2
2023-04-21,1860.5037943522143,1924.6546190049921,down,3
2023-05-05,1924.6546190049921,1988.80544365777,up,1
2023-05-08,1860.5037943522143,1924.6546190049921,down,1
2023-05-13,1796.3529696994365,1860.5037943522143,down,2
2023-06-14,1732.2021450466586,1796.3529696994365,down,3
2023-06-14,1668.0513203938808,1732.2021450466586,down,4
2023-06-21,1732.2021450466586,1796.3529696994365,up,1
2023-06-21,1796.3529696994365,1860.5037943522143,up,2
2023-06-30,1860.5037943522143,1924.6546190049921,up,3
2023-07-13,1924.6546190049921,1988.80544365777,up,4
2023-07-24,1860.5037943522143,1924.6546190049921,down,1
2023-08-17,1796.3529696994365,1860.5037943522143,down,2
2023-08-17,1732.2021450466586,1796.3529696994365,down,3
2023-08-18,1668.0513203938808,1732.2021450466586,down,4
2023-09-11,1603.900495741103,1668.0513203938808,down,5
2023-10-01,1668.0513203938808,1732.2021450466586,up,1
2023-10-09,1603.900495741103,1668.0513203938808,down,5
2023-10-12,1539.7496710883252,1603.900495741103,down,6
2023-10-23,1603.900495741103,1668.0513203938808,up,1
2023-10-23,1668.0513203938808,1732.2021450466586,up,2
2023-10-26,1732.2021450466586,1796.3529696994365,up,3
2023-11-05,1796.3529696994365,1860.5037943522143,up,4
2023-11-09,1860.5037943522143,1924.6546190049921,up,5
2023-11-09,1924.6546190049921,1988.80544365777,up,6
2023-11-09,1988.80544365777,2052.956268310548,up,7
2023-11-09,2052.956268310548,2117.1070929633256,up,8
2023-11-14,1988.80544365777,2052.956268310548,down,1
2023-12-02,2052.956268310548,2117.1070929633256,up,8
2023-12-03,2117.1070929633256,2181.2579176161034,up,9
2023-12-05,2181.2579176161034,2245.4087422688813,up,10
2023-12-07,2245.4087422688813,2309.559566921659,up,11
2023-12-19,2181.2579176161034,2245.4087422688813,down,1
2023-12-22,2245.4087422688813,2309.559566921659,up,11
2023-12-27,2309.559566921659,2373.710391574437,up,12
2024-01-03,2245.4087422688813,2309.559566921659,down,1
2024-01-10,2309.559566921659,2373.710391574437,up,12
2024-01-10,2373.710391574437,2437.8612162272148,up,13
2024-01-10,2437.8612162272148,2502.0120408799926,up,14
2024-01-10,2502.0120408799926,2566.1628655327704,up,15
2024-01-22,2437.8612162272148,2502.0120408799926,down,1
2024-01-22,2373.710391574437,2437.8612162272148,down,2
2024-01-23,2309.559566921659,2373.710391574437,down,3
2024-01-23,2245.4087422688813,2309.559566921659,down,4
2024-02-07,2309.559566921659,2373.710391574437,up,1
2024-02-09,2373.710391574437,2437.8612162272148,up,2
2024-02-11,2437.8612162272148,2502.0120408799926,up,3
2024-02-12,2502.0120408799926,2566.1628655327704,up,4
2024-02-12,2566.1628655327704,2630.3136901855482,up,5
2024-02-14,2630.3136901855482,2694.464514838326,up,6
2024-02-14,2694.464514838326,2758.615339491104,up,7
2024-02-15,2758.615339491104,2822.7661641438817,up,8
2024-02-19,2822.7661641438817,2886.9169887966596,up,9
2024-02-20,2886.9169887966596,2951.0678134494374,up,10
2024-02-25,2951.0678134494374,3015.218638102215,up,11
2024-02-25,3015.218638102215,3079.369462754993,up,12
2024-02-26,3079.369462754993,3143.520287407771,up,13
2024-02-27,3143.520287407771,3207.6711120605487,up,14
2024-02-28,3207.6711120605487,3271.8219367133265,up,15
2024-02-28,3271.8219367133265,3335.9727613661044,up,16
2024-03-01,3335.9727613661044,3400.123586018882,up,17
2024-03-03,3400.123586018882,3464.27441067166,up,18
2024-03-04,3464.27441067166,3528.425235324438,up,19
2024-03-04,3528.425235324438,3592.5760599772157,up,20
2024-03-06,3592.5760599772157,3656.7268846299935,up,21
2024-03-06,3656.7268846299935,3720.8777092827713,up,22
2024-03-06,3720.8777092827713,3785.028533935549,up,23
2024-03-07,3785.028533935549,3849.179358588327,up,24
2024-03-09,3849.179358588327,3913.330183241105,up,25
2024-03-11,3913.330183241105,3977.4810078938826,up,26
2024-03-11,3977.4810078938826,4041.6318325466605,up,27
2024-03-14,3913.330183241105,3977.4810078938826,down,1
2024-03-15,3849.179358588327,3913.330183241105,down,2
2024-03-15,3785.028533935549,3849.179358588327,down,3
2024-03-16,3720.8777092827713,3785.028533935549,down,4
2024-03-16,3656.7268846299935,3720.8777092827713,down,5
2024-03-16,3592.5760599772157,3656.7268846299935,down,6
2024-03-16,3528.425235324438,3592.5760599772157,down,7
2024-03-19,3464.27441067166,3528.425235324438,down,8
2024-03-19,3400.123586018882,3464.27441067166,down,9
2024-03-19,3335.9727613661044,3400.123586018882,down,10
2024-03-19,3271.8219367133265,3335.9727613661044,down,11
2024-03-19,3207.6711120605487,3271.8219367133265,down,12
2024-03-20,3271.8219367133265,3335.9727613661044,up,1
2024-03-20,3335.9727613661044,3400.123586018882,up,2
2024-03-20,3400.123586018882,3464.27441067166,up,3
2024-03-22,3335.9727613661044,3400.123586018882,down,1
2024-03-25,3400.123586018882,3464.27441067166,up,1
2024-03-25,3464.27441067166,3528.425235324438,up,2
2024-03-31,3528.425235324438,3592.5760599772157,up,3
2024-04-02,3464.27441067166,3528.425235324438,down,1
2024-04-02,3400.123586018882,3464.27441067166,down,2
2024-04-02,3335.9727613661044,3400.123586018882,down,3
2024-04-08,3400.123586018882,3464.27441067166,up,1
2024-04-08,3464.27441067166,3528.425235324438,up,2
2024-04-08,3528.425235324438,3592.5760599772157,up,3
2024-04-08,3592.5760599772157,3656.7268846299935,up,4
2024-04-09,3528.425235324438,3592.5760599772157,down,1
2024-04-12,3464.27441067166,3528.425235324438,down,2
2024-04-12,3400.123586018882,3464.27441067166,down,3
2024-04-12,3335.9727613661044,3400.123586018882,down,4
2024-04-12,3271.8219367133265,3335.9727613661044,down,5
2024-04-13,3207.6711120605487,3271.8219367133265,down,6
2024-04-13,3143.520287407771,3207.6711120605487,down,7
2024-04-13,3079.369462754993,3143.520287407771,down,8
2024-04-13,3015.218638102215,3079.369462754993,down,9
2024-04-14,3079.369462754993,3143.520287407771,up,1
2024-04-17,3015.218638102215,3079.369462754993,down,9
2024-04-20,3079.369462754993,3143.520287407771,up,1
2024-04-23,3143.520287407771,3207.6711120605487,up,2
2024-04-30,3079.369462754993,3143.520287407771,down,1
2024-04-30,3015.218638102215,3079.369462754993,down,2
2024-05-10,2951.0678134494374,3015.218638102215,down,3
2024-05-14,2886.9169887966596,2951.0678134494374,down,4
2024-05-15,2951.0678134494374,3015.218638102215,up,1
2024-05-17,3015.218638102215,3079.369462754993,up,2
2024-05-20,3079.369462754993,3143.520287407771,up,3
2024-05-20,3143.520287407771,3207.6711120605487,up,4
2024-05-20,3207.6711120605487,3271.8219367133265,up,5
2024-05-20,3271.8219367133265,3335.9727613661044,up,6
2024-05-20,3335.9727613661044,3400.123586018882,up,7
2024-05-20,3400.123586018882,3464.27441067166,up,8
2024-05-20,3464.27441067166,3528.425235324438,up,9
2024-05-20,3528.425235324438,3592.5760599772157,up,10
2024-05-20,3592.5760599772157,3656.7268846299935,up,11
2024-05-21,3656.7268846299935,3720.8777092827713,up,12
2024-05-21,3720.8777092827713,3785.028533935549,up,13
2024-05-27,3785.028533935549,3849.179358588327,up,14
2024-06-07,3720.8777092827713,3785.028533935549,down,1
2024-06-11,3656.7268846299935,3720.8777092827713,down,2
2024-06-11,3592.5760599772157,3656.7268846299935,down,3
2024-06-11,3528.425235324438,3592.5760599772157,down,4
2024-06-23,3464.27441067166,3528.425235324438,down,5
2024-06-24,3400.123586018882,3464.27441067166,down,6
2024-07-03,3335.9727613661044,3400.123586018882,down,7
2024-07-04,3271.8219367133265,3335.9727613661044,down,8
2024-07-04,3207.6711120605487,3271.8219367133265,down,9
2024-07-04,3143.520287407771,3207.6711120605487,down,10
2024-07-04,3079.369462754993,3143.520287407771,down,11
2024-07-05,3015.218638102215,3079.369462754993,down,12
2024-07-07,2951.0678134494374,3015.218638102215,down,13
2024-07-10,3015.218638102215,3079.369462754993,up,1
2024-07-13,3079.369462754993,3143.520287407771,up,2
2024-07-14,3143.520287407771,3207.6711120605487,up,3
2024-07-15,3207.6711120605487,3271.8219367133265,up,4
2024-07-15,3271.8219367133265,3335.9727613661044,up,5
2024-07-15,3335.9727613661044,3400.123586018882,up,6
2024-07-15,3400.123586018882,3464.27441067166,up,7
2024-07-21,3464.27441067166,3528.425235324438,up,8
2024-07-24,3400.123586018882,3464.27441067166,down,1
2024-07-25,3335.9727613661044,3400.123586018882,down,2
2024-07-25,3271.8219367133265,3335.9727613661044,down,3
2024-07-25,3207.6711120605487,3271.8219367133265,down,4
2024-08-02,3143.520287407771,3207.6711120605487,down,5
2024-08-02,3079.369462754993,3143.520287407771,down,6
2024-08-02,3015.218638102215,3079.369462754993,down,7
2024-08-03,2951.0678134494374,3015.218638102215,down,8
2024-08-04,2886.9169887966596,2951.0678134494374,down,9
2024-08-04,2822.7661641438817,2886.9169887966596,down,10
2024-08-04,2758.615339491104,2822.7661641438817,down,11
2024-08-04,2694.464514838326,2758.615339491104,down,12
2024-08-05,2630.3136901855482,2694.464514838326,down,13
2024-08-05,2566.1628655327704,2630.3136901855482,down,14
2024-08-05,2502.0120408799926,2566.1628655327704,down,15
2024-08-05,2437.8612162272148,2502.0120408799926,down,16
2024-08-07,2373.710391574437,2437.8612162272148,down,17
2024-08-08,2437.8612162272148,2502.0120408799926,up,1
2024-08-08,2502.0120408799926,2566.1628655327704,up,2
2024-08-08,2566.1628655327704,2630.3136901855482,up,3
2024-08-12,2630.3136901855482,2694.464514838326,up,4
2024-08-23,2694.464514838326,2758.615339491104,up,5
2024-08-27,2630.3136901855482,2694.464514838326,down,1
2024-08-27,2566.1628655327704,2630.3136901855482,down,2
2024-08-27,2502.0120408799926,2566.1628655327704,down,3
2024-09-01,2437.8612162272148,2502.0120408799926,down,4
2024-09-05,2373.710391574437,2437.8612162272148,down,5
2024-09-06,2309.559566921659,2373.710391574437,down,6
2024-09-06,2245.4087422688813,2309.559566921659,down,7
2024-09-10,2309.559566921659,2373.710391574437,up,1
2024-09-13,2373.710391574437,2437.8612162272148,up,2
2024-09-16,2309.559566921659,2373.710391574437,down,1
2024-09-19,2373.710391574437,2437.8612162272148,up,1
2024-09-20,2437.8612162272148,2502.0120408799926,up,2
2024-09-21,2502.0120408799926,2566.1628655327704,up,3
2024-09-23,2566.1628655327704,2630.3136901855482,up,4
2024-09-27,2630.3136901855482,2694.464514838326,up,5
2024-10-01,2566.1628655327704,2630.3136901855482,down,1
2024-10-01,2502.0120408799926,2566.1628655327704,down,2
2024-10-02,2437.8612162272148,2502.0120408799926,down,3
2024-10-02,2373.710391574437,2437.8612162272148,down,4
2024-10-14,2437.8612162272148,2502.0120408799926,up,1
2024-10-14,2502.0120408799926,2566.1628655327704,up,2
2024-10-18,2566.1628655327704,2630.3136901855482,up,3
2024-10-20,2630.3136901855482,2694.464514838326,up,4
2024-10-23,2566.1628655327704,2630.3136901855482,down,1
2024-10-25,2502.0120408799926,2566.1628655327704,down,2
2024-10-25,2437.8612162272148,2502.0120408799926,down,3
2024-10-29,2502.0120408799926,2566.1628655327704,up,1
2024-10-29,2566.1628655327704,2630.3136901855482,up,2
2024-11-02,2502.0120408799926,2566.1628655327704,down,1
2024-11-04,2437.8612162272148,2502.0120408799926,down,2
2024-11-06,2502.0120408799926,2566.1628655327704,up,1
2024-11-06,2566.1628655327704,2630.3136901855482,up,2
2024-11-06,2630.3136901855482,2694.464514838326,up,3
2024-11-07,2694.464514838326,2758.615339491104,up,4
2024-11-07,2758.615339491104,2822.7661641438817,up,5
2024-11-07,2822.7661641438817,2886.9169887966596,up,6
2024-11-08,2886.9169887966596,2951.0678134494374,up,7
2024-11-09,2951.0678134494374,3015.218638102215,up,8
2024-11-09,3015.218638102215,3079.369462754993,up,9
2024-11-10,3079.369462754993,3143.520287407771,up,10
2024-11-11,3143.520287407771,3207.6711120605487,up,11
2024-11-11,3207.6711120605487,3271.8219367133265,up,12
2024-11-11,3271.8219367133265,3335.9727613661044,up,13
2024-11-13,3207.6711120605487,3271.8219367133265,down,1
2024-11-14,3143.520287407771,3207.6711120605487,down,2
2024-11-14,3079.369462754993,3143.520287407771,down,3
2024-11-18,3143.520287407771,3207.6711120605487,up,1
2024-11-20,3079.369462754993,3143.520287407771,down,1
2024-11-21,3143.520287407771,3207.6711120605487,up,1
2024-11-21,3207.6711120605487,3271.8219367133265,up,2
2024-11-21,3271.8219367133265,3335.9727613661044,up,3
2024-11-25,3335.9727613661044,3400.123586018882,up,4
2024-11-27,3400.123586018882,3464.27441067166,up,5
2024-11-27,3464.27441067166,3528.425235324438,up,6
2024-11-27,3528.425235324438,3592.5760599772157,up,7
2024-11-27,3592.5760599772157,3656.7268846299935,up,8
2024-12-04,3656.7268846299935,3720.8777092827713,up,9
2024-12-04,3720.8777092827713,3785.028533935549,up,10
2024-12-06,3785.028533935549,3849.179358588327,up,11
2024-12-06,3849.179358588327,3913.330183241105,up,12
2024-12-06,3913.330183241105,3977.4810078938826,up,13
2024-12-09,3849.179358588327,3913.330183241105,down,1
2024-12-09,3785.028533935549,3849.179358588327,down,2
2024-12-09,3720.8777092827713,3785.028533935549,down,3
2024-12-10,3656.7268846299935,3720.8777092827713,down,4
2024-12-11,3720.8777092827713,3785.028533935549,up,1
2024-12-12,3785.028533935549,3849.179358588327,up,2
2024-12-15,3849.179358588327,3913.330183241105,up,3
2024-12-16,3913.330183241105,3977.4810078938826,up,4
2024-12-18,3849.179358588327,3913.330183241105,down,1
2024-12-18,3785.028533935549,3849.179358588327,down,2
2024-12-18,3720.8777092827713,3785.028533935549,down,3
2024-12-18,3656.7268846299935,3720.8777092827713,down,4
2024-12-19,3592.5760599772157,3656.7268846299935,down,5
2024-12-19,3528.425235324438,3592.5760599772157,down,6
2024-12-19,3464.27441067166,3528.425235324438,down,7
2024-12-21,3400.123586018882,3464.27441067166,down,8
2024-12-22,3335.9727613661044,3400.123586018882,down,9
2024-12-24,3400.123586018882,3464.27441067166,up,1
2024-12-26,3335.9727613661044,3400.123586018882,down,9
2025-01-03,3400.123586018882,3464.27441067166,up,1
2025-01-03,3464.27441067166,3528.425235324438,up,2
2025-01-03,3528.425235324438,3592.5760599772157,up,3
2025-01-04,3592.5760599772157,3656.7268846299935,up,4
2025-01-07,3528.425235324438,3592.5760599772157,down,1
2025-01-07,3464.27441067166,3528.425235324438,down,2
2025-01-07,3400.123586018882,3464.27441067166,down,3
2025-01-08,3335.9727613661044,3400.123586018882,down,4
2025-01-09,3271.8219367133265,3335.9727613661044,down,5
2025-01-13,3207.6711120605487,3271.8219367133265,down,6
2025-01-13,3143.520287407771,3207.6711120605487,down,7
2025-01-15,3207.6711120605487,3271.8219367133265,up,1
2025-01-15,3271.8219367133265,3335.9727613661044,up,2
2025-01-15,3335.9727613661044,3400.123586018882,up,3
2025-01-17,3400.123586018882,3464.27441067166,up,4
2025-01-18,3335.9727613661044,3400.123586018882,down,1
2025-01-19,3271.8219367133265,3335.9727613661044,down,2
2025-01-27,3207.6711120605487,3271.8219367133265,down,3
2025-01-28,3143.520287407771,3207.6711120605487,down,4
2025-01-28,3079.369462754993,3143.520287407771,down,5
2025-01-30,3143.520287407771,3207.6711120605487,up,1
2025-01-31,3207.6711120605487,3271.8219367133265,up,2
2025-02-01,3143.520287407771,3207.6711120605487,down,1
2025-02-02,3079.369462754993,3143.520287407771,down,2
2025-02-02,3015.218638102215,3079.369462754993,down,3
2025-02-02,2951.0678134494374,3015.218638102215,down,4
2025-02-02,2886.9169887966596,2951.0678134494374,down,5
2025-02-04,2822.7661641438817,2886.9169887966596,down,6
2025-02-04,2758.615339491104,2822.7661641438817,down,7
2025-02-06,2694.464514838326,2758.615339491104,down,8
2025-02-07,2630.3136901855482,2694.464514838326,down,9
2025-02-22,2694.464514838326,2758.615339491104,up,1
2025-02-24,2630.3136901855482,2694.464514838326,down,9
2025-02-24,2566.1628655327704,2630.3136901855482,down,10
2025-02-25,2502.0120408799926,2566.1628655327704,down,11
2025-02-26,2437.8612162272148,2502.0120408799926,down,12
2025-02-26,2373.710391574437,2437.8612162272148,down,13
2025-02-27,2309.559566921659,2373.710391574437,down,14
2025-02-28,2245.4087422688813,2309.559566921659,down,15
2025-03-02,2309.559566921659,2373.710391574437,up,1
2025-03-02,2373.710391574437,2437.8612162272148,up,2
2025-03-02,2437.8612162272148,2502.0120408799926,up,3
2025-03-03,2373.710391574437,2437.8612162272148,down,1
2025-03-03,2309.559566921659,2373.710391574437,down,2
2025-03-03,2245.4087422688813,2309.559566921659,down,3
2025-03-03,2181.2579176161034,2245.4087422688813,down,4
2025-03-09,2117.1070929633256,2181.2579176161034,down,5
2025-03-09,2052.956268310548,2117.1070929633256,down,6
2025-03-10,1988.80544365777,2052.956268310548,down,7
2025-03-10,1924.6546190049921,1988.80544365777,down,8
2025-03-19,1988.80544365777,2052.956268310548,up,1
2025-03-28,1924.6546190049921,1988.80544365777,down,8
2025-03-29,1860.5037943522143,1924.6546190049921,down,9
2025-04-02,1796.3529696994365,1860.5037943522143,down,10
2025-04-06,1732.2021450466586,1796.3529696994365,down,11
2025-04-06,1668.0513203938808,1732.2021450466586,down,12
2025-04-06,1603.900495741103,1668.0513203938808,down,13
2025-04-08,1539.7496710883252,1603.900495741103,down,14
2025-04-08,1475.5988464355473,1539.7496710883252,down,15
2025-04-09,1539.7496710883252,1603.900495741103,up,1
2025-04-22,1603.900495741103,1668.0513203938808,up,2
2025-04-22,1668.0513203938808,1732.2021450466586,up,3
2025-04-26,1732.2021450466586,1796.3529696994365,up,4
2025-05-08,1796.3529696994365,1860.5037943522143,up,5
2025-05-08,1860.5037943522143,1924.6546190049921,up,6
2025-05-08,1924.6546190049921,1988.80544365777,up,7
2025-05-08,1988.80544365777,2052.956268310548,up,8
2025-05-08,2052.956268310548,2117.1070929633256,up,9
2025-05-08,2117.1070929633256,2181.2579176161034,up,10
2025-05-09,2181.2579176161034,2245.4087422688813,up,11
2025-05-09,2245.4087422688813,2309.559566921659,up,12
2025-05-10,2309.559566921659,2373.710391574437,up,13
2025-05-10,2373.710391574437,2437.8612162272148,up,14
2025-05-10,2437.8612162272148,2502.0120408799926,up,15
2025-05-10,2502.0120408799926,2566.1628655327704,up,16
2025-05-13,2566.1628655327704,2630.3136901855482,up,17
2025-05-17,2502.0120408799926,2566.1628655327704,down,1
2025-05-22,2566.1628655327704,2630.3136901855482,up,17
